ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
26427,230000,2,3,1,49,0,0,0,-1,-1,0,87095,66215,57257,56077,52354,50567,41367,35877,22717,34352,39466,17597,0
26428,140000,2,2,1,23,-1,-1,-1,-1,1,-1,15796,14647,14450,9448,9911,10245,15796,11090,14450,7883,9785,10245,0
26429,140000,1,3,1,32,0,-1,0,0,-1,0,81765,68200,72759,74823,66996,70944,24177,38527,39102,18164,33515,25193,0
26430,190000,2,2,2,33,0,-1,0,0,0,0,44190,44406,48729,48175,62173,63538,34482,31871,38900,33218,56959,51532,0
26431,60000,1,2,2,28,4,3,2,0,3,1,50175,45795,48211,46028,55798,63208,1004,14087,3836,11488,1116,17992,1
26432,50000,2,2,2,31,3,1,0,0,2,1,27704,27732,28125,26029,33661,38046,8871,12107,6247,11620,10253,14167,0
26433,300000,2,1,1,25,0,0,-1,0,0,1,21677,23727,22767,20237,20411,23052,12617,19683,15405,11300,9895,13883,0
26434,60000,2,3,2,43,4,1,1,1,0,0,47190,55300,56965,53606,51385,41513,2136,9358,13704,1072,5793,1229,1
26435,100000,1,1,1,22,-1,2,2,2,0,0,52722,54007,47985,45416,47383,37837,21842,12603,14213,14606,21123,19171,0
26436,140000,2,1,2,55,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26437,170000,1,3,1,33,1,0,-1,0,0,-1,120139,121452,101224,105241,90839,95682,70629,86593,48169,74828,61472,59190,0
26438,40000,1,1,2,27,2,2,1,0,2,1,35725,34200,33912,29452,32585,40379,714,4614,6760,731,11560,5950,1
26439,190000,2,4,1,25,-1,0,-1,-1,-1,-1,12182,11731,11858,14099,11871,13718,9361,10566,9527,11123,7150,8921,0
26440,220000,2,3,2,40,0,-1,0,-1,0,0,58409,60388,58459,63424,58854,71210,30788,41678,25017,26371,35779,54720,0
26441,100000,2,2,1,32,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26442,70000,2,3,2,54,-1,-1,-1,-1,0,-1,2922,3063,3038,3000,3048,2810,2895,2933,2010,2628,2926,2108,0
26443,50000,1,2,2,31,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26444,170000,1,2,2,44,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
26445,80000,2,2,2,33,-1,-1,0,0,0,-1,13389,11762,11542,11501,11845,9446,8238,8002,9002,10592,8970,6731,0
26446,110000,2,2,1,28,3,1,0,0,0,3,108692,107538,113072,118322,121863,121363,15611,13280,7044,2366,5757,5299,1
26447,170000,1,1,0,42,0,1,-1,0,0,0,75138,71245,78845,89650,93013,97413,30142,32445,27053,49491,41947,41284,0
26448,110000,2,2,1,48,0,-1,1,-1,0,1,28984,28030,34275,33283,30146,33486,6470,11302,3623,13486,11783,9561,0
26449,150000,2,1,1,25,2,0,0,0,0,1,96217,78794,71844,65693,59638,63231,28648,32336,15714,9217,22933,13002,1
26450,100000,2,3,2,22,0,-1,-1,-1,0,-1,20742,21095,19800,22372,27305,24635,19684,19350,17611,19273,21456,22885,0
26451,80000,1,2,2,32,-1,0,-1,-1,-1,-1,1926,1997,2082,2721,3289,2897,1288,1761,1895,1723,2943,2753,0
26452,90000,1,1,1,21,1,3,1,1,1,1,73784,62574,56790,50555,56701,57073,26593,10939,11008,18556,22179,26958,0
26453,120000,2,3,1,36,-1,-1,0,-1,-1,-1,21712,22704,19001,18977,14864,11090,17139,13696,15017,14488,10385,7647,0
26454,80000,1,3,2,25,0,1,2,0,2,0,39730,51911,49794,48872,49340,45567,18421,15730,23023,20827,14701,18556,1
26455,220000,1,2,1,30,2,2,1,2,1,0,142705,133969,126874,122188,121313,102618,2854,16038,2537,3659,18082,2052,1
26456,50000,2,1,1,35,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26457,140000,1,3,1,50,-1,-1,-1,-1,-1,-1,59762,50232,53187,59864,65100,63474,25849,32629,41751,38414,36229,28686,0
26458,50000,1,3,1,37,0,-1,0,-1,0,-1,26723,24375,22498,26890,33020,32985,17550,13413,16410,8930,25074,23238,0
26459,120000,1,1,2,54,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26460,220000,1,2,2,44,-1,-1,-1,-1,0,1,32324,31865,27559,31254,30601,32323,20740,15772,20452,23339,23845,30796,0
26461,30000,2,3,2,39,-1,0,0,-1,1,0,13309,16446,14162,13889,13026,12328,8204,8601,13705,7976,6392,5208,0
26462,120000,2,3,1,54,0,1,1,0,-1,0,49933,55559,52390,53584,46546,40272,21324,29716,23063,28505,32563,25699,1
26463,130000,1,3,1,39,0,-1,0,0,0,-1,46497,53683,45094,49604,45435,38678,26485,27418,31725,14777,16868,18825,0
26464,80000,1,2,2,38,2,2,0,1,0,-1,28378,31007,33693,32847,34055,23563,2423,2684,10702,7373,3952,6831,0
26465,80000,1,1,1,41,0,-1,0,0,0,-1,38392,32386,28794,37809,42931,38321,25854,19006,19083,5284,25632,16523,0
26466,80000,2,2,1,57,1,2,1,2,1,0,51681,52721,55939,61164,49247,51669,13058,15969,11474,23725,22407,6850,0
26467,150000,1,2,1,38,-1,-1,0,0,-1,0,46380,48312,46208,48380,43238,44389,31961,38074,30253,30880,28294,27654,0
26468,50000,1,2,1,35,-1,-1,-1,-1,-1,-1,6586,5975,4678,4447,4631,5314,4930,5356,4132,4138,3812,4561,0
26469,100000,2,2,2,21,-1,-1,-1,-1,0,0,35333,33367,26500,26219,27921,24665,17829,18600,21912,23296,17303,17179,0
26470,110000,2,3,2,39,1,2,-1,-1,0,0,21235,24083,23133,16135,16414,13740,11789,11835,9643,3568,11602,4480,1
26471,130000,1,2,2,26,0,0,1,0,0,0,107941,123092,114958,127684,117418,102107,30898,31179,7030,51755,31476,43131,0
26472,240000,1,2,1,21,2,2,1,1,0,0,182912,210109,232281,266344,233301,226944,26995,32592,65924,38152,26828,41281,1
26473,150000,2,1,1,33,0,-1,0,-1,0,-1,45807,38539,38873,38850,39612,36593,17901,14363,18004,19362,15905,21497,0
26474,100000,2,2,0,49,2,0,1,0,0,1,37762,41570,34249,39755,44259,42203,9401,11514,21651,11255,14009,14988,1
26475,70000,1,3,1,44,2,2,2,2,0,0,70173,70468,83144,84517,86734,89067,4701,6676,10254,20404,11721,3816,0
26476,80000,2,3,2,42,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26477,100000,2,3,1,45,0,0,1,0,0,-1,59373,58912,64145,68637,70867,61900,35115,41019,42303,50511,45421,28088,1
26478,50000,2,1,2,21,5,4,5,3,3,3,55054,58474,56029,57002,55248,58617,1101,1169,1121,1140,1105,1172,1
26479,70000,2,2,1,29,2,0,1,0,0,-1,27455,31670,34878,37702,34541,38787,14244,12704,7185,12284,11016,8285,0
26480,120000,2,2,1,38,1,2,1,1,-1,0,52836,51422,54636,51444,52639,60370,12190,12905,11863,7004,13301,12182,1
26481,230000,1,1,1,25,3,0,1,0,0,0,202409,220685,191090,153484,165355,132604,34927,52723,38792,40427,27119,59330,0
26482,240000,1,1,1,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26483,180000,1,2,2,31,-1,0,0,-1,0,0,22776,22771,23232,26122,22792,22671,21001,11201,14308,20778,17803,14074,0
26484,250000,2,3,1,49,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
26485,90000,1,1,1,21,0,0,-1,-1,-1,-1,57318,54715,52691,57303,51431,48408,20014,27159,18622,5127,43529,21786,0
26486,80000,1,2,1,21,0,-1,0,-1,0,-1,33911,34320,26920,28792,32045,32341,19401,17828,18989,23540,23633,20766,0
26487,180000,1,2,1,44,0,-1,1,0,1,-1,2973,3158,3361,3170,3111,2328,2121,2175,2456,1557,2005,1303,0
26488,90000,1,1,2,37,-1,-1,0,-1,-1,1,31099,26947,25077,23937,28787,29420,15159,12815,13972,14473,18359,17225,0
26489,80000,2,1,1,46,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26490,200000,2,3,2,27,0,1,1,1,-1,0,104186,103123,79568,88728,81250,77047,34764,24119,32841,33454,29762,22203,0
26491,70000,1,1,1,53,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26492,110000,1,2,1,42,-1,-1,0,-1,0,1,28435,26836,25894,21682,18531,18857,24093,21638,24670,13764,13965,16434,0
26493,180000,2,1,2,33,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26494,160000,2,1,2,35,-1,-1,-1,-1,0,0,24018,23510,23202,23930,22326,21145,18736,17628,22080,15115,15329,21145,0
26495,80000,2,2,2,32,0,0,0,1,2,0,22768,20904,21322,20769,20412,22592,13399,12890,13610,13004,10265,11095,1
26496,110000,1,2,1,28,2,2,1,1,1,0,51455,49102,41479,41406,41538,35538,11051,8998,3239,12543,9864,1555,0
26497,70000,2,1,2,32,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26498,180000,1,2,2,37,-1,-1,0,0,0,0,78060,76144,83288,95423,96290,94215,52195,63054,62550,66142,61468,45410,0
26499,130000,2,2,2,34,-1,-1,-1,0,-1,0,2147,2097,2614,2894,2755,3152,2147,2097,2227,2374,2405,3092,0
26500,200000,2,2,2,21,-1,-1,-1,-1,-1,-1,77933,81775,88012,94537,89446,85661,62764,51500,72020,82891,72448,65994,0
26501,150000,2,2,2,43,0,-1,0,-1,1,-1,37461,45364,54152,47415,44852,51568,16860,22239,34433,20075,26562,28597,0
26502,270000,2,2,1,21,0,2,0,1,0,0,112260,125435,148386,167649,178690,173022,34090,47693,47675,47466,56061,80210,0
26503,140000,1,3,2,21,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26504,160000,2,1,1,39,-1,1,0,0,0,0,50272,42743,35879,38972,47136,42046,24063,10684,11621,18640,11046,20742,0
26505,220000,2,2,2,32,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26506,160000,2,1,1,42,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
26507,80000,1,1,2,33,0,-1,-1,0,0,0,32002,32379,24653,24603,25912,23227,21902,12726,12349,17812,14161,10335,1
26508,60000,2,3,1,48,1,2,0,0,0,0,20554,16320,12057,12174,12772,13934,6136,6659,4289,5971,4492,3623,0
26509,60000,2,3,3,26,0,-1,0,0,0,0,9849,9709,9657,8656,9296,10055,6547,7385,5189,3141,3523,6820,0
26510,310000,2,1,1,39,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26511,80000,1,2,2,48,0,-1,-1,1,0,0,32742,30791,33854,34213,34666,35351,16018,14729,21635,20887,19211,18830,0
26512,90000,1,2,1,39,-1,-1,0,0,-1,0,24971,24351,24459,28386,32062,33834,19638,13318,19361,25784,26771,29031,0
26513,120000,2,2,2,43,1,1,0,1,2,-1,84545,96078,93132,83757,69827,60060,29724,29397,53727,43373,23979,15849,0
26514,130000,1,3,2,38,3,1,0,0,1,0,50768,50086,50615,44198,46402,42074,11719,13963,6223,6339,14974,13235,0
26515,110000,2,1,2,42,1,2,1,1,2,0,60292,53582,50126,57877,56665,63239,8749,8214,9872,13028,15511,19227,1
26516,130000,1,2,2,25,0,0,-1,-1,0,0,49073,47326,48514,45150,35534,26732,42392,33202,29607,30701,24633,15138,0
26517,140000,2,1,1,38,-1,1,0,0,0,1,84305,92346,97064,103558,110971,95829,2290,9647,33195,7408,27536,32808,0
26518,210000,1,3,2,33,-1,-1,-1,0,-1,-1,28162,27021,23045,24308,25729,24726,28038,23966,17716,17656,22506,24726,0
26519,70000,2,2,1,32,4,4,2,3,1,1,64387,64924,61246,53511,53361,55741,1288,12473,8193,2372,1067,2438,1
26520,80000,2,2,1,21,-1,-1,-1,-1,-1,0,7996,8662,7524,5973,5281,5417,6617,6195,5741,5081,4586,5219,0
26521,210000,1,1,2,42,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26522,90000,2,1,1,42,3,2,3,1,0,1,81932,79696,67737,82231,68232,58458,36478,10098,14649,28197,11497,17545,0
26523,150000,1,1,2,45,0,-1,-1,-1,0,0,8965,8412,7816,8140,8310,9579,6482,5833,5523,7087,7285,8042,0
26524,70000,2,1,2,31,0,-1,0,0,0,1,47854,43524,39122,41866,41096,50024,33489,16145,20580,23846,27293,28125,0
26525,240000,2,2,2,26,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26526,70000,2,2,1,44,3,3,3,3,1,0,72002,77988,101406,97994,101092,96196,1440,1560,2028,4513,2022,17425,1
26527,130000,2,1,2,30,3,2,1,2,0,2,152328,165764,143597,145463,151999,108990,9241,3315,2872,9864,3040,14813,0
26528,110000,2,2,2,30,3,2,0,3,0,-1,87555,90057,103019,127535,151227,154012,17481,14071,26764,15406,24185,41730,1
26529,50000,2,2,1,38,-1,0,0,-1,0,0,10948,13457,14072,16090,8958,9257,5256,4820,5319,7989,7248,5027,0
26530,90000,2,1,1,26,2,1,0,1,1,0,55150,51318,45176,42349,31467,25058,7968,9348,11333,7941,10336,9808,1
26531,100000,2,1,2,29,0,-1,-1,-1,0,0,29978,30711,31826,26841,25411,28417,24119,16214,19270,12093,16170,18866,1
26532,70000,2,2,1,34,0,2,0,-1,0,2,36019,34954,39116,28826,29870,27615,8549,8862,2887,3178,12407,2143,0
26533,50000,2,6,1,46,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26534,190000,2,1,2,29,3,3,2,-1,1,0,210915,188189,220108,177001,188198,171676,4218,44559,78970,13935,27716,15914,0
26535,170000,2,2,1,32,0,-1,-1,-1,-1,0,60030,57639,51227,60293,52558,64725,49135,27624,49626,47996,30242,41572,0
26536,110000,2,1,2,49,-1,-1,0,1,0,0,41633,36612,32295,30198,28305,36328,24956,24948,18876,21314,24461,25308,0
26537,70000,2,1,1,36,0,0,-1,0,-1,-1,13614,13761,15839,13442,12697,13488,9628,11475,11425,8993,7447,9531,0
26538,60000,2,1,2,38,0,-1,-1,0,-1,0,8054,9431,9111,8223,8235,8294,4018,6237,3663,3611,3204,5241,0
26539,100000,1,2,1,41,0,-1,-1,0,-1,-1,55541,62335,69648,88476,90625,110673,38229,51553,45902,56599,60740,80181,0
26540,110000,2,2,2,30,0,0,1,0,0,0,68215,73493,76170,77724,88830,73440,28525,26152,34153,36253,6673,21615,0
26541,40000,2,2,2,47,-1,-1,-1,-1,-1,-1,31162,31275,26493,26768,23263,25526,23395,14812,18391,16668,16106,17297,0
26542,160000,1,2,2,40,1,2,2,1,0,0,78277,85384,81728,94864,90487,97594,25798,18088,32133,17769,40920,22286,0
26543,100000,2,2,2,35,2,2,1,1,1,0,60125,60768,59609,39480,37277,34210,17122,12551,16601,790,5743,4125,0
26544,70000,2,2,2,32,0,1,0,0,0,0,38572,43975,55702,61638,55739,63526,25011,21045,21322,25230,30660,47612,0
26545,120000,2,1,1,27,3,2,3,2,3,2,97003,111715,127507,129156,118092,129231,22484,2234,2550,24516,2362,2585,0
26546,130000,1,1,2,35,1,0,1,1,1,0,118136,124358,119353,108404,90428,79560,35137,39227,8470,2168,20567,2767,1
26547,160000,2,1,1,36,5,3,1,3,-1,2,159495,136081,132456,130010,138584,125756,17154,2722,2649,2600,2772,2515,1
26548,80000,1,2,1,32,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26549,150000,2,2,1,44,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26550,200000,2,1,2,36,-1,-1,0,-1,-1,0,2736,2819,2246,2241,2451,2439,2245,2317,1959,1587,1700,1992,0
26551,190000,1,1,1,41,-1,0,-1,-1,1,0,16102,14590,15652,16849,14914,14807,12618,10054,11857,13067,9769,8408,0
26552,220000,1,2,1,34,-1,-1,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26553,90000,1,3,2,42,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26554,310000,1,1,2,34,1,3,3,0,0,-1,206222,200518,162902,133644,154761,128030,26431,57006,65995,16457,37422,35039,0
26555,110000,1,2,1,40,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26556,40000,2,1,0,21,1,0,2,1,-1,0,22593,21420,17598,16792,16318,15727,4056,8520,5221,5322,3703,2636,1
26557,50000,1,1,2,31,1,4,1,3,2,1,49807,58449,54535,58362,63865,65940,996,1169,2765,1167,1277,1319,0
26558,90000,2,1,1,34,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26559,60000,2,2,2,41,2,0,1,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26560,450000,1,1,0,34,-1,0,1,-1,0,0,114406,141476,132283,143716,174453,181330,64712,87819,79959,99732,121427,122068,0
26561,60000,1,2,2,31,2,2,3,-1,0,0,33664,33111,31519,29742,26733,25840,6319,13046,12579,5908,8051,16176,1
26562,120000,1,3,1,39,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26563,70000,1,1,1,32,0,-1,0,0,-1,-1,22463,22976,31154,26390,25620,31624,15134,16362,21539,9319,18472,17453,0
26564,120000,1,2,2,46,3,0,0,0,0,1,60408,63403,52874,51091,46538,51458,19509,1268,24140,13209,7692,23103,1
26565,80000,2,1,2,39,-1,0,-1,-1,0,-1,25088,20853,21508,26830,25564,33888,10102,13455,14004,15553,14331,18204,0
26566,50000,1,2,2,35,-1,-1,-1,-1,0,-1,1688,1817,2002,2082,2388,2281,1688,1724,1958,1942,2388,2281,0
26567,70000,2,2,2,28,2,4,0,0,1,0,46810,40073,24846,22763,23571,17844,4665,11437,9227,5677,2436,4273,0
26568,200000,1,1,2,24,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26569,130000,2,2,2,31,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26570,130000,1,2,1,40,3,0,1,2,1,1,71184,80703,101554,109800,112630,110758,27663,18292,47309,42449,38274,37045,0
26571,50000,1,3,1,40,0,-1,0,-1,-1,-1,20291,18258,15706,15383,13678,13070,8600,10893,9784,6155,2851,5831,0
26572,90000,1,1,1,39,5,4,2,1,2,2,80519,100037,93805,108825,124501,138557,1610,2001,1876,2176,2490,2771,1
26573,110000,2,1,2,33,0,0,0,0,0,1,54847,57679,63956,64125,63804,53809,18333,6910,15845,36740,29809,21846,0
26574,150000,2,1,2,43,1,0,-1,-1,-1,-1,41886,55907,59704,57412,51640,58340,25676,28190,31658,30835,23193,33033,0
26575,100000,1,2,2,31,1,-1,1,0,0,1,50605,60639,66218,68055,77952,84353,15773,30915,25944,7874,14466,29109,1
26576,100000,1,2,2,25,0,0,-1,-1,2,0,48969,54595,58689,49914,48482,54727,30826,21421,28728,24612,34725,15663,0
26577,120000,2,2,1,29,0,0,1,1,0,-1,45866,50277,62268,60632,42437,39134,26101,32160,29019,28095,28951,23679,0
26578,40000,2,1,2,37,0,2,-1,0,0,1,18503,17769,19534,16923,17401,18955,10623,7784,6668,4468,9911,9624,1
26579,190000,1,2,2,35,-1,-1,0,0,-1,0,47974,40751,31116,29220,29565,30294,33517,28401,20359,18617,19132,21501,0
26580,160000,1,3,2,48,-1,0,1,0,0,-1,63477,57450,63262,59616,58865,54051,36274,32615,29370,23933,29060,28955,0
26581,140000,1,2,1,44,0,-1,0,-1,1,-1,1532,1785,1928,1876,1787,1978,1296,1388,1327,1441,1346,1470,0
26582,160000,1,3,2,25,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26583,130000,1,2,1,30,2,1,1,1,-1,0,188348,179084,143334,155605,174137,192746,54133,67049,2867,43018,3483,67631,0
26584,160000,2,2,2,35,-1,-1,0,-1,0,-1,27364,32878,33045,30066,27340,25936,21546,19100,18735,23048,14941,18813,0
26585,60000,1,3,2,24,0,0,0,-1,-1,-1,27883,30930,30692,27751,33984,31777,15600,9572,17934,20884,14145,10337,1
26586,330000,2,2,2,31,0,0,-1,-1,0,-1,36160,35157,30829,30078,23267,22675,32206,25014,22727,27461,16068,20885,0
26587,180000,2,2,1,39,-1,-1,-1,-1,1,0,28397,26360,24937,21190,18601,18007,17155,22882,17015,17516,16240,14636,0
26588,260000,2,1,1,39,-1,-1,-1,0,-1,-1,16101,15102,17630,18178,13384,11546,14335,12908,15800,14714,13384,11546,0
26589,110000,2,1,2,39,2,0,1,0,2,0,78784,88661,94774,94220,70032,66521,11080,29825,20385,28525,15812,1330,0
26590,100000,1,2,2,35,2,1,-1,0,1,0,60176,68244,73237,73374,82652,69841,1204,13903,14040,29306,13428,17437,1
26591,100000,1,1,0,47,0,0,0,0,0,0,53554,46973,44167,45463,50162,42354,31890,25525,25162,23059,36548,23222,0
26592,170000,2,1,1,23,-1,-1,0,-1,-1,-1,14745,14531,16725,14895,13874,15061,9625,9240,8215,12539,7826,9327,1
26593,90000,2,1,1,44,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26594,80000,2,2,2,39,1,-1,0,0,0,0,37302,41506,32877,34733,35119,32284,22183,14604,4949,16048,4231,20580,0
26595,280000,2,2,2,37,-1,0,-1,-1,-1,-1,11053,11804,13307,14460,14191,14844,11053,10017,10705,11095,8753,9459,0
26596,70000,1,1,1,35,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26597,130000,2,4,1,36,0,0,0,-1,0,0,39806,38702,39193,38276,32658,29798,24703,14223,21898,21248,22546,14222,0
26598,70000,2,2,1,21,0,1,-1,-1,0,0,9988,9747,9166,9098,11508,9712,5618,5878,5847,4418,7632,6248,0
26599,70000,1,1,0,32,-1,-1,-1,-1,-1,0,835,835,871,905,910,1161,835,679,871,905,714,1015,0
26600,110000,2,1,2,42,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26601,160000,2,3,1,22,1,1,0,2,0,-1,89596,91377,104841,96155,94089,91362,34147,35907,29468,60251,37148,51914,1
26602,40000,1,2,2,45,-1,-1,0,0,0,-1,7957,6444,6323,7526,6912,7629,5607,4174,5040,5927,4821,5667,0
26603,160000,1,1,1,39,0,0,2,0,0,0,118536,107053,117121,120444,114482,121546,35564,36816,36325,51171,62040,47778,0
26604,240000,2,1,1,50,0,0,0,0,-1,-1,176388,159878,162724,180498,191040,197678,111537,109457,37511,114345,85197,110955,0
26605,40000,2,1,1,33,1,-1,2,1,1,0,26522,26839,26943,21769,25270,24675,8763,4889,1839,7625,3628,7350,0
26606,200000,2,2,2,35,-1,0,-1,0,-1,-1,31348,29689,25867,24719,27630,23990,23947,22477,21436,22449,19819,22559,0
26607,170000,2,2,2,33,-1,2,-1,0,-1,-1,86682,91241,90444,89912,81575,76653,51219,35038,30877,30349,31358,45405,0
26608,330000,2,1,2,23,0,0,0,-1,0,2,139141,146450,122489,110503,113087,106794,60149,77278,23866,49851,37938,49568,0
26609,60000,1,1,3,37,-1,0,0,-1,0,-1,4756,5273,6571,6038,6907,6949,3352,4530,6471,3427,4791,4094,0
26610,60000,1,3,2,41,4,4,0,1,1,0,41865,38080,28980,30329,31414,30331,2810,5252,580,10986,10059,9826,0
26611,80000,2,2,2,53,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26612,110000,1,2,2,34,-1,0,-1,0,0,-1,1587,1350,1229,1205,1254,1448,1430,736,1024,1077,972,1034,0
26613,60000,2,1,1,27,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26614,220000,1,5,2,33,0,1,0,0,-1,0,54036,37718,34395,34994,35777,41863,38759,25812,27727,26098,26458,35215,0
26615,120000,2,2,2,31,0,0,0,1,-1,2,24544,25827,19303,20583,16381,20141,19421,8489,9747,15656,9885,9060,1
26616,40000,1,1,1,51,2,1,0,1,1,-1,17911,19499,20693,22256,24974,27951,4847,7060,11581,1554,9464,10056,1
26617,170000,2,3,2,29,-1,-1,0,0,0,-1,1998,1807,1724,1774,1830,2368,1342,1065,1399,901,1216,1486,0
26618,280000,2,2,1,44,-1,0,0,-1,-1,0,39856,43780,50361,41099,41067,43851,26082,24551,38242,23006,26436,41264,0
26619,130000,1,1,1,38,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26620,160000,2,2,2,46,-1,0,-1,-1,0,-1,19665,23340,20583,23080,25539,24238,13270,19261,19737,17811,22277,21092,0
26621,80000,2,2,1,32,0,0,0,0,0,0,9966,9515,9987,9037,10562,9252,5784,2657,4832,4090,5118,4730,0
26622,70000,2,2,1,24,2,1,2,0,0,1,62537,69447,71908,59458,66142,64010,28467,21600,26213,9740,15870,7575,1
26623,160000,1,2,1,53,-1,1,-1,-1,-1,0,90955,78414,86556,104182,99630,85488,64422,55323,63244,70732,55219,54120,0
26624,90000,2,2,1,39,1,4,2,1,0,0,34912,30304,23513,29389,28950,26194,5556,6094,2278,1539,5191,9022,1
26625,90000,2,3,2,50,-1,-1,-1,-1,-1,-1,25635,27201,22590,22893,26435,27457,18474,22827,20817,21392,19848,22955,0
26626,60000,1,1,2,51,0,0,-1,-1,-1,0,10841,10808,11507,11669,13203,12035,6210,8355,6098,8601,11699,5551,0
26627,200000,2,1,2,30,-1,-1,-1,0,-1,0,84392,95148,103807,107733,94964,92955,57967,66597,47609,69983,40583,64621,0
26628,130000,2,2,0,40,4,3,2,0,0,0,118870,106162,109853,115502,115755,101448,12211,16150,14490,2310,10754,6180,1
26629,150000,1,1,2,42,0,0,0,0,2,0,106138,117143,129720,145595,138845,148589,62443,29150,55652,85030,68514,76047,0
26630,390000,1,1,2,35,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
26631,180000,1,3,2,43,2,3,0,4,1,-1,103599,96627,91755,90331,96601,114392,11532,38988,34806,36132,50309,46452,0
26632,40000,2,1,1,46,3,3,2,3,0,0,30012,34349,39212,32964,29031,29615,5189,5703,3701,2192,581,592,1
26633,110000,2,1,0,29,0,1,0,0,0,-1,8692,9271,9063,7091,5383,5552,4955,5509,5622,5666,2738,2544,1
26634,140000,2,1,2,51,-1,-1,-1,-1,-1,-1,46779,48749,50880,49995,33985,28499,39458,42549,41202,49995,31258,24438,0
26635,20000,2,2,2,37,0,1,1,0,0,1,11398,12303,12898,14582,13683,14311,2401,4588,1940,5901,4824,3337,0
26636,30000,2,2,2,34,3,1,1,2,0,0,27388,24922,25100,24045,25113,22768,3186,498,502,5178,502,455,0
26637,50000,1,3,1,32,2,2,0,3,2,0,29322,27687,30686,33568,35533,36819,12535,11332,8925,7368,11696,8071,0
26638,190000,2,1,2,24,-1,-1,-1,-1,-1,-1,5165,5036,5249,6556,6591,7424,5165,4353,5140,6046,6332,7151,0
26639,140000,2,1,3,49,0,-1,0,0,1,1,74305,76771,68038,74079,86048,89856,16299,12711,29614,12020,30606,41716,1
26640,100000,1,3,2,34,0,0,1,-1,0,0,22275,19104,17782,15642,16708,17334,12865,13522,10606,6358,7091,4382,0
26641,380000,1,2,2,25,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
